MerchantName,Location,TransactionID,Category,TransactionAmount,AnomalyScore,FraudIndicator,CustomerID,SuspiciousFlag,AccountBalance,LastLogin,Name,Age,Address,Timestamp,MerchantID,Amount,Dates,Day,Week,Month,Year
Merchant 2741,Location 2741,741,Other,97.63239089542238,0.2052055583945645,0,1741,0,9992.49572887844,2024-01-11,Customer 1741,33,Address 1741,2022-01-22 02:00:00,2991,59.46381398714095,2022-01-22 02:00:00,22,3,1,2022
Merchant 2743,Location 2743,743,Food,86.51605510392154,0.9990473412377048,0,1743,0,6595.92088856562,2024-01-13,Customer 1743,45,Address 1743,2022-01-31 09:00:00,2881,60.55966079501921,2022-01-31 09:00:00,31,5,1,2022
Merchant 2744,Location 2744,744,Retail,59.39017795367924,0.7156775641569315,0,1744,0,6141.103291180964,2024-01-14,Customer 1744,27,Address 1744,2022-02-04 22:00:00,2889,36.485674691227736,2022-02-04 22:00:00,4,5,2,2022
Merchant 2747,Location 2747,747,Food,96.2727880972791,0.1395987802643227,0,1747,0,1098.7212989329994,2024-01-17,Customer 1747,44,Address 1747,2022-02-07 23:00:00,2044,38.39225462332512,2022-02-07 23:00:00,7,6,2,2022
Merchant 2748,Location 2748,748,Retail,57.80991603048806,0.1179434994362348,0,1748,0,1787.742771615272,2024-01-18,Customer 1748,58,Address 1748,2022-02-09 23:00:00,2799,18.212010934779613,2022-02-09 23:00:00,9,6,2,2022
Merchant 2749,Location 2749,749,Food,54.84138539417199,0.5101407618329337,0,1749,0,3334.187888384263,2024-01-19,Customer 1749,44,Address 1749,2022-01-06 04:00:00,2148,88.20456750327392,2022-01-06 04:00:00,6,1,1,2022
Merchant 2750,Location 2750,750,Other,73.48819157040548,0.5221135466386639,0,1750,0,8128.690436376383,2024-01-20,Customer 1750,36,Address 1750,2022-01-17 01:00:00,2814,72.91097613446743,2022-01-17 01:00:00,17,3,1,2022
Merchant 2750,Location 2750,750,Other,73.48819157040548,0.5221135466386639,0,1750,0,8128.690436376383,2024-01-20,Customer 1750,36,Address 1750,2022-01-30 16:00:00,2592,38.96028129987119,2022-01-30 16:00:00,30,4,1,2022
Merchant 2751,Location 2751,751,Other,88.53542071627268,0.0848053745836587,0,1751,0,3532.245916328434,2024-01-21,Customer 1751,35,Address 1751,2022-01-25 03:00:00,2885,39.91796998566471,2022-01-25 03:00:00,25,4,1,2022
Merchant 2751,Location 2751,751,Other,88.53542071627268,0.0848053745836587,0,1751,0,3532.245916328434,2024-01-21,Customer 1751,35,Address 1751,2022-02-08 16:00:00,2960,26.606352840247457,2022-02-08 16:00:00,8,6,2,2022
Merchant 2752,Location 2752,752,Retail,24.625093184285696,0.7579407044283827,0,1752,0,6552.420255282427,2024-01-22,Customer 1752,46,Address 1752,2022-01-03 00:00:00,2239,30.793728080558463,2022-01-03 00:00:00,3,1,1,2022
Merchant 2753,Location 2753,753,Food,71.51465911098049,0.492541900507644,0,1753,0,3905.923034276328,2024-01-23,Customer 1753,52,Address 1753,2022-01-21 05:00:00,2730,45.96479075728064,2022-01-21 05:00:00,21,3,1,2022
Merchant 2755,Location 2755,755,Online,75.94134511285523,0.9576313593230374,0,1755,0,2653.251468019429,2024-01-25,Customer 1755,42,Address 1755,2022-01-26 07:00:00,2224,26.436080264307773,2022-01-26 07:00:00,26,4,1,2022
Merchant 2755,Location 2755,755,Online,75.94134511285523,0.9576313593230374,0,1755,0,2653.251468019429,2024-01-25,Customer 1755,42,Address 1755,2022-02-07 09:00:00,2104,87.34495106429543,2022-02-07 09:00:00,7,6,2,2022
Merchant 2758,Location 2758,758,Travel,96.5446629589214,0.6307677188404481,0,1758,1,2203.576279558167,2024-01-28,Customer 1758,38,Address 1758,2022-01-27 00:00:00,2051,55.15725947347897,2022-01-27 00:00:00,27,4,1,2022
Merchant 2759,Location 2759,759,Travel,46.7152778572078,0.049006419265388,0,1759,0,6608.386988413693,2024-01-29,Customer 1759,33,Address 1759,2022-01-02 22:00:00,2639,72.74250983074938,2022-01-02 22:00:00,2,52,1,2022
Merchant 2759,Location 2759,759,Travel,46.7152778572078,0.049006419265388,0,1759,0,6608.386988413693,2024-01-29,Customer 1759,33,Address 1759,2022-01-13 20:00:00,2401,20.773444943242666,2022-01-13 20:00:00,13,2,1,2022
Merchant 2759,Location 2759,759,Travel,46.7152778572078,0.049006419265388,0,1759,0,6608.386988413693,2024-01-29,Customer 1759,33,Address 1759,2022-02-05 10:00:00,2395,29.905949214574097,2022-02-05 10:00:00,5,5,2,2022
Merchant 2761,Location 2761,761,Online,71.99686279019139,0.5063271158131862,0,1761,0,2854.1866227984992,2024-01-31,Customer 1761,21,Address 1761,2022-01-06 09:00:00,2928,12.473355037269908,2022-01-06 09:00:00,6,1,1,2022
Merchant 2764,Location 2764,764,Retail,83.35225848934058,0.6784618306069045,0,1764,0,7695.154348220063,2024-02-03,Customer 1764,49,Address 1764,2022-01-09 12:00:00,2618,59.45638923887482,2022-01-09 12:00:00,9,1,1,2022
Merchant 2764,Location 2764,764,Retail,83.35225848934058,0.6784618306069045,0,1764,0,7695.154348220063,2024-02-03,Customer 1764,49,Address 1764,2022-01-16 20:00:00,2767,60.52724778740764,2022-01-16 20:00:00,16,2,1,2022
Merchant 2764,Location 2764,764,Retail,83.35225848934058,0.6784618306069045,0,1764,0,7695.154348220063,2024-02-03,Customer 1764,49,Address 1764,2022-01-23 11:00:00,2684,44.12676518046912,2022-01-23 11:00:00,23,3,1,2022
Merchant 2765,Location 2765,765,Retail,41.28986856697706,0.477154970483057,0,1765,0,5112.344414399507,2024-02-04,Customer 1765,29,Address 1765,2022-02-05 20:00:00,2015,80.206153862561,2022-02-05 20:00:00,5,5,2,2022
Merchant 2767,Location 2767,767,Online,23.27511907343872,0.7440047927230024,0,1767,0,1238.1227186710694,2024-02-06,Customer 1767,38,Address 1767,2022-01-10 16:00:00,2787,98.73461898413122,2022-01-10 16:00:00,10,2,1,2022
Merchant 2768,Location 2768,768,Food,49.087915137758976,0.7192786882612906,0,1768,0,1824.800520598792,2024-02-07,Customer 1768,35,Address 1768,2022-01-07 14:00:00,2225,75.84896970201633,2022-01-07 14:00:00,7,1,1,2022
Merchant 2768,Location 2768,768,Food,49.087915137758976,0.7192786882612906,0,1768,0,1824.800520598792,2024-02-07,Customer 1768,35,Address 1768,2022-01-11 13:00:00,2764,61.157045133672426,2022-01-11 13:00:00,11,2,1,2022
Merchant 2769,Location 2769,769,Travel,89.529993047051,0.4301006096246115,0,1769,0,9517.546957003367,2024-02-08,Customer 1769,34,Address 1769,2022-01-25 04:00:00,2471,84.49886009864518,2022-01-25 04:00:00,25,4,1,2022
Merchant 2769,Location 2769,769,Travel,89.529993047051,0.4301006096246115,0,1769,0,9517.546957003367,2024-02-08,Customer 1769,34,Address 1769,2022-02-03 21:00:00,2490,38.08086935820676,2022-02-03 21:00:00,3,5,2,2022
Merchant 2770,Location 2770,770,Online,99.37033288544846,0.9259807533038136,0,1770,1,6847.49092112656,2024-02-09,Customer 1770,36,Address 1770,2022-01-13 06:00:00,2013,34.5208597441328,2022-01-13 06:00:00,13,2,1,2022
Merchant 2770,Location 2770,770,Online,99.37033288544846,0.9259807533038136,0,1770,1,6847.49092112656,2024-02-09,Customer 1770,36,Address 1770,2022-01-26 12:00:00,2184,16.182846568927204,2022-01-26 12:00:00,26,4,1,2022
Merchant 2770,Location 2770,770,Online,99.37033288544846,0.9259807533038136,0,1770,1,6847.49092112656,2024-02-09,Customer 1770,36,Address 1770,2022-01-29 21:00:00,2486,29.954415691190857,2022-01-29 21:00:00,29,4,1,2022
Merchant 2771,Location 2771,771,Food,16.878489454627122,0.7333870591504825,0,1771,0,8894.834912950853,2024-02-10,Customer 1771,35,Address 1771,2022-02-02 05:00:00,2842,11.02801846763564,2022-02-02 05:00:00,2,5,2,2022
Merchant 2771,Location 2771,771,Food,16.878489454627122,0.7333870591504825,0,1771,0,8894.834912950853,2024-02-10,Customer 1771,35,Address 1771,2022-02-03 05:00:00,2932,71.40047986174835,2022-02-03 05:00:00,3,5,2,2022
Merchant 2773,Location 2773,773,Food,59.07500761992237,0.3960797161151779,0,1773,0,1087.073831326731,2024-02-12,Customer 1773,24,Address 1773,2022-01-18 14:00:00,2533,17.825253318757426,2022-01-18 14:00:00,18,3,1,2022
Merchant 2775,Location 2775,775,Food,43.192593645672574,0.6442075669758306,0,1775,0,1770.7471891361597,2024-02-14,Customer 1775,45,Address 1775,2022-01-19 19:00:00,2826,63.342656568436645,2022-01-19 19:00:00,19,3,1,2022
Merchant 2776,Location 2776,776,Other,79.07337823944823,0.4921912967224267,0,1776,0,3715.769255207644,2024-02-15,Customer 1776,31,Address 1776,2022-01-04 06:00:00,2203,14.634664157422302,2022-01-04 06:00:00,4,1,1,2022
Merchant 2776,Location 2776,776,Other,79.07337823944823,0.4921912967224267,0,1776,0,3715.769255207644,2024-02-15,Customer 1776,31,Address 1776,2022-02-04 11:00:00,2075,32.965557871667784,2022-02-04 11:00:00,4,5,2,2022
Merchant 2777,Location 2777,777,Travel,71.69931106137966,0.4659195208102579,0,1777,0,7409.497597151173,2024-02-16,Customer 1777,54,Address 1777,2022-01-16 06:00:00,2279,67.84335713396852,2022-01-16 06:00:00,16,2,1,2022
Merchant 2777,Location 2777,777,Travel,71.69931106137966,0.4659195208102579,0,1777,0,7409.497597151173,2024-02-16,Customer 1777,54,Address 1777,2022-02-10 21:00:00,2408,15.880654301311733,2022-02-10 21:00:00,10,6,2,2022
Merchant 2779,Location 2779,779,Other,55.01117083862846,0.5746428739524295,0,1779,0,5248.694500029742,2024-02-18,Customer 1779,29,Address 1779,2022-02-09 11:00:00,2826,60.222509912044046,2022-02-09 11:00:00,9,6,2,2022
Merchant 2780,Location 2780,780,Travel,89.49786591397454,0.3170494174588841,0,1780,0,8473.630815815763,2024-02-19,Customer 1780,48,Address 1780,2022-01-05 22:00:00,2572,17.72987462635209,2022-01-05 22:00:00,5,1,1,2022
Merchant 2783,Location 2783,783,Food,37.16365297466328,0.8460932128749881,0,1783,0,9728.45350689531,2024-02-22,Customer 1783,31,Address 1783,2022-01-14 12:00:00,2920,47.84508341466206,2022-01-14 12:00:00,14,2,1,2022
Merchant 2785,Location 2785,785,Food,56.01392029651868,0.976224191851543,0,1785,0,1549.517859663426,2024-02-24,Customer 1785,26,Address 1785,2022-02-08 18:00:00,2772,63.74348565655637,2022-02-08 18:00:00,8,6,2,2022
Merchant 2786,Location 2786,786,Other,93.71489242553008,0.2658286490724965,0,1786,0,1656.961894267556,2024-02-25,Customer 1786,50,Address 1786,2022-01-12 05:00:00,2228,79.5393640180564,2022-01-12 05:00:00,12,2,1,2022
Merchant 2786,Location 2786,786,Other,93.71489242553008,0.2658286490724965,0,1786,0,1656.961894267556,2024-02-25,Customer 1786,50,Address 1786,2022-01-20 01:00:00,2625,35.290104499573374,2022-01-20 01:00:00,20,3,1,2022
Merchant 2786,Location 2786,786,Other,93.71489242553008,0.2658286490724965,0,1786,0,1656.961894267556,2024-02-25,Customer 1786,50,Address 1786,2022-01-24 13:00:00,2559,71.98504539358078,2022-01-24 13:00:00,24,4,1,2022
Merchant 2787,Location 2787,787,Food,87.3754439319368,0.0309210414925036,0,1787,0,6709.759109575788,2024-02-26,Customer 1787,35,Address 1787,2022-02-10 14:00:00,2464,24.179380831671477,2022-02-10 14:00:00,10,6,2,2022
Merchant 2788,Location 2788,788,Retail,29.47028571189344,0.0033732513696403,0,1788,0,4384.800511892174,2024-02-27,Customer 1788,27,Address 1788,2022-01-02 00:00:00,2305,50.258612452465634,2022-01-02 00:00:00,2,52,1,2022
Merchant 2788,Location 2788,788,Retail,29.47028571189344,0.0033732513696403,0,1788,0,4384.800511892174,2024-02-27,Customer 1788,27,Address 1788,2022-01-09 22:00:00,2225,43.288425940630695,2022-01-09 22:00:00,9,1,1,2022
Merchant 2788,Location 2788,788,Retail,29.47028571189344,0.0033732513696403,0,1788,0,4384.800511892174,2024-02-27,Customer 1788,27,Address 1788,2022-01-15 19:00:00,2862,60.30707463914428,2022-01-15 19:00:00,15,2,1,2022
Merchant 2792,Location 2792,792,Retail,26.457402340765253,0.927048823145471,0,1792,0,7699.460321299333,2024-03-02,Customer 1792,28,Address 1792,2022-01-22 07:00:00,2096,23.521178993762483,2022-01-22 07:00:00,22,3,1,2022
Merchant 2794,Location 2794,794,Other,11.829614712094427,0.1753779688016769,1,1794,0,8336.538200756011,2024-03-04,Customer 1794,48,Address 1794,2022-01-22 00:00:00,2984,53.931161018025975,2022-01-22 00:00:00,22,3,1,2022
Merchant 2796,Location 2796,796,Travel,45.30356510491345,0.680606073204976,0,1796,0,5588.049941710766,2024-03-06,Customer 1796,33,Address 1796,2022-01-01 03:00:00,2879,41.63400105303006,2022-01-01 03:00:00,1,52,1,2022
Merchant 2796,Location 2796,796,Travel,45.30356510491345,0.680606073204976,0,1796,0,5588.049941710766,2024-03-06,Customer 1796,33,Address 1796,2022-01-05 12:00:00,2508,48.737959254294935,2022-01-05 12:00:00,5,1,1,2022
Merchant 2796,Location 2796,796,Travel,45.30356510491345,0.680606073204976,0,1796,0,5588.049941710766,2024-03-06,Customer 1796,33,Address 1796,2022-01-25 17:00:00,2176,22.01321045011379,2022-01-25 17:00:00,25,4,1,2022
Merchant 2796,Location 2796,796,Travel,45.30356510491345,0.680606073204976,0,1796,0,5588.049941710766,2024-03-06,Customer 1796,33,Address 1796,2022-02-11 00:00:00,2010,87.01161858917399,2022-02-11 00:00:00,11,6,2,2022
Merchant 2799,Location 2799,799,Online,63.724316303614216,0.3935290820294265,0,1799,0,4309.686014500232,2024-03-09,Customer 1799,24,Address 1799,2022-01-24 21:00:00,2970,35.17601923028805,2022-01-24 21:00:00,24,4,1,2022
Merchant 2799,Location 2799,799,Online,63.724316303614216,0.3935290820294265,0,1799,0,4309.686014500232,2024-03-09,Customer 1799,24,Address 1799,2022-02-02 07:00:00,2658,37.171320632196114,2022-02-02 07:00:00,2,5,2,2022
Merchant 2800,Location 2800,800,Food,69.16240570091188,0.96682482824782,0,1800,0,6631.372808065945,2024-03-10,Customer 1800,58,Address 1800,2022-01-02 16:00:00,2596,47.874851353915766,2022-01-02 16:00:00,2,52,1,2022
Merchant 2800,Location 2800,800,Food,69.16240570091188,0.96682482824782,0,1800,0,6631.372808065945,2024-03-10,Customer 1800,58,Address 1800,2022-01-08 10:00:00,2981,67.30165835468443,2022-01-08 10:00:00,8,1,1,2022
Merchant 2800,Location 2800,800,Food,69.16240570091188,0.96682482824782,0,1800,0,6631.372808065945,2024-03-10,Customer 1800,58,Address 1800,2022-01-09 09:00:00,2802,13.562991257277996,2022-01-09 09:00:00,9,1,1,2022
Merchant 2800,Location 2800,800,Food,69.16240570091188,0.96682482824782,0,1800,0,6631.372808065945,2024-03-10,Customer 1800,58,Address 1800,2022-02-08 11:00:00,2522,12.957371513455186,2022-02-08 11:00:00,8,6,2,2022
Merchant 2801,Location 2801,801,Food,33.89671189096964,0.3569245016474663,0,1801,0,1941.726463313744,2024-03-11,Customer 1801,27,Address 1801,2022-02-08 19:00:00,2504,84.99494585391481,2022-02-08 19:00:00,8,6,2,2022
Merchant 2802,Location 2802,802,Other,97.20580783500826,0.4077484944528583,0,1802,0,6791.878055912904,2024-03-12,Customer 1802,23,Address 1802,2022-01-17 09:00:00,2778,30.505413673611777,2022-01-17 09:00:00,17,3,1,2022
Merchant 2802,Location 2802,802,Other,97.20580783500826,0.4077484944528583,0,1802,0,6791.878055912904,2024-03-12,Customer 1802,23,Address 1802,2022-01-27 14:00:00,2183,62.42142695281371,2022-01-27 14:00:00,27,4,1,2022
Merchant 2802,Location 2802,802,Other,97.20580783500826,0.4077484944528583,0,1802,0,6791.878055912904,2024-03-12,Customer 1802,23,Address 1802,2022-02-02 09:00:00,2635,53.63922443580429,2022-02-02 09:00:00,2,5,2,2022
Merchant 2804,Location 2804,804,Online,60.67641343107672,0.8826987779429258,0,1804,0,8924.92531736286,2024-03-14,Customer 1804,24,Address 1804,2022-01-09 00:00:00,2926,61.5850254830433,2022-01-09 00:00:00,9,1,1,2022
Merchant 2806,Location 2806,806,Other,18.325196086405228,0.5193765475390857,0,1806,0,7475.015618562455,2024-03-16,Customer 1806,61,Address 1806,2022-01-10 18:00:00,2949,65.34894374447977,2022-01-10 18:00:00,10,2,1,2022
Merchant 2807,Location 2807,807,Retail,23.79471541177682,0.8243761263303714,0,1807,0,9618.239692586712,2024-03-17,Customer 1807,59,Address 1807,2022-01-17 14:00:00,2359,71.44717321901103,2022-01-17 14:00:00,17,3,1,2022
Merchant 2807,Location 2807,807,Retail,23.79471541177682,0.8243761263303714,0,1807,0,9618.239692586712,2024-03-17,Customer 1807,59,Address 1807,2022-01-20 16:00:00,2874,54.46741969722593,2022-01-20 16:00:00,20,3,1,2022
Merchant 2808,Location 2808,808,Other,79.62596149256132,0.960153789325828,0,1808,0,7507.005759868557,2024-03-18,Customer 1808,43,Address 1808,2022-02-02 21:00:00,2081,57.999821069456985,2022-02-02 21:00:00,2,5,2,2022
Merchant 2814,Location 2814,814,Retail,91.02483757133156,0.4153426330740017,0,1814,0,6484.64781184804,2024-03-24,Customer 1814,28,Address 1814,2022-01-18 03:00:00,2703,86.78591683383922,2022-01-18 03:00:00,18,3,1,2022
Merchant 2814,Location 2814,814,Retail,91.02483757133156,0.4153426330740017,0,1814,0,6484.64781184804,2024-03-24,Customer 1814,28,Address 1814,2022-01-23 19:00:00,2515,85.31413995164209,2022-01-23 19:00:00,23,3,1,2022
Merchant 2814,Location 2814,814,Retail,91.02483757133156,0.4153426330740017,0,1814,0,6484.64781184804,2024-03-24,Customer 1814,28,Address 1814,2022-02-06 05:00:00,2302,50.70097741774521,2022-02-06 05:00:00,6,5,2,2022
Merchant 2814,Location 2814,814,Retail,91.02483757133156,0.4153426330740017,0,1814,0,6484.64781184804,2024-03-24,Customer 1814,28,Address 1814,2022-02-09 18:00:00,2460,57.99495371278119,2022-02-09 18:00:00,9,6,2,2022
Merchant 2817,Location 2817,817,Travel,69.66634403054752,0.3308301186802225,0,1817,0,3402.333160813204,2024-03-27,Customer 1817,28,Address 1817,2022-01-12 18:00:00,2083,26.133992196232175,2022-01-12 18:00:00,12,2,1,2022
Merchant 2821,Location 2821,821,Retail,43.32508085628091,0.9955617683625664,0,1821,0,9713.65768299239,2024-03-31,Customer 1821,26,Address 1821,2022-01-26 16:00:00,2491,10.980455323300587,2022-01-26 16:00:00,26,4,1,2022
Merchant 2821,Location 2821,821,Retail,43.32508085628091,0.9955617683625664,0,1821,0,9713.65768299239,2024-03-31,Customer 1821,26,Address 1821,2022-02-06 21:00:00,2831,90.06115336349863,2022-02-06 21:00:00,6,5,2,2022
Merchant 2822,Location 2822,822,Food,57.13472111749898,0.0180946733336785,0,1822,0,8603.321935277745,2024-04-01,Customer 1822,44,Address 1822,2022-01-06 14:00:00,2077,14.56451519624522,2022-01-06 14:00:00,6,1,1,2022
Merchant 2822,Location 2822,822,Food,57.13472111749898,0.0180946733336785,0,1822,0,8603.321935277745,2024-04-01,Customer 1822,44,Address 1822,2022-01-24 03:00:00,2730,74.17323414002594,2022-01-24 03:00:00,24,4,1,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-01-08 18:00:00,2366,86.27614397676666,2022-01-08 18:00:00,8,1,1,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-01-16 12:00:00,2923,71.95418453277574,2022-01-16 12:00:00,16,2,1,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-01-22 05:00:00,2315,56.79197048335646,2022-01-22 05:00:00,22,3,1,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-01-27 21:00:00,2317,54.797029357519904,2022-01-27 21:00:00,27,4,1,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-02-07 12:00:00,2639,13.846819533581574,2022-02-07 12:00:00,7,6,2,2022
Merchant 2825,Location 2825,825,Other,94.09371961842828,0.8327880836289765,0,1825,0,4886.010824613629,2024-04-04,Customer 1825,54,Address 1825,2022-02-11 10:00:00,2327,69.01355852338624,2022-02-11 10:00:00,11,6,2,2022
Merchant 2827,Location 2827,827,Online,25.154533470403976,0.3941346162782865,0,1827,0,4559.447920551074,2024-04-06,Customer 1827,21,Address 1827,2022-01-19 22:00:00,2981,58.10792253138713,2022-01-19 22:00:00,19,3,1,2022
Merchant 2828,Location 2828,828,Online,20.44550277441141,0.8399775473125765,0,1828,0,2077.514821107271,2024-04-07,Customer 1828,62,Address 1828,2022-01-04 22:00:00,2600,50.39592040108388,2022-01-04 22:00:00,4,1,1,2022
Merchant 2828,Location 2828,828,Online,20.44550277441141,0.8399775473125765,0,1828,0,2077.514821107271,2024-04-07,Customer 1828,62,Address 1828,2022-01-23 00:00:00,2833,89.71731744470446,2022-01-23 00:00:00,23,3,1,2022
Merchant 2830,Location 2830,830,Food,90.8661766306865,0.8582708093099641,0,1830,0,9443.19584473682,2024-04-09,Customer 1830,22,Address 1830,2022-01-11 00:00:00,2373,27.18554242606038,2022-01-11 00:00:00,11,2,1,2022
Merchant 2832,Location 2832,832,Food,72.6612656118155,0.7315831870860663,0,1832,0,8825.817318912592,2024-04-11,Customer 1832,47,Address 1832,2022-01-15 05:00:00,2847,60.98699494097934,2022-01-15 05:00:00,15,2,1,2022
Merchant 2834,Location 2834,834,Online,97.8574375634752,0.8906371648924568,0,1834,0,7732.401836922855,2024-04-13,Customer 1834,41,Address 1834,2022-01-20 23:00:00,2165,60.89811247736398,2022-01-20 23:00:00,20,3,1,2022
Merchant 2834,Location 2834,834,Online,97.8574375634752,0.8906371648924568,0,1834,0,7732.401836922855,2024-04-13,Customer 1834,41,Address 1834,2022-02-05 13:00:00,2484,66.52474028496395,2022-02-05 13:00:00,5,5,2,2022
Merchant 2835,Location 2835,835,Other,42.201477211794696,0.6734393772842932,0,1835,0,3400.977724416677,2024-04-14,Customer 1835,33,Address 1835,2022-01-30 11:00:00,2709,85.45344521372881,2022-01-30 11:00:00,30,4,1,2022
Merchant 2836,Location 2836,836,Retail,29.359450963182923,0.7075110007403849,0,1836,0,4018.773274033155,2024-04-15,Customer 1836,47,Address 1836,2022-01-05 16:00:00,2628,74.4439571243902,2022-01-05 16:00:00,5,1,1,2022
Merchant 2836,Location 2836,836,Retail,29.359450963182923,0.7075110007403849,0,1836,0,4018.773274033155,2024-04-15,Customer 1836,47,Address 1836,2022-01-07 10:00:00,2598,80.68702881549353,2022-01-07 10:00:00,7,1,1,2022
Merchant 2836,Location 2836,836,Retail,29.359450963182923,0.7075110007403849,0,1836,0,4018.773274033155,2024-04-15,Customer 1836,47,Address 1836,2022-01-17 02:00:00,2188,71.02737815902991,2022-01-17 02:00:00,17,3,1,2022
Merchant 2836,Location 2836,836,Retail,29.359450963182923,0.7075110007403849,0,1836,0,4018.773274033155,2024-04-15,Customer 1836,47,Address 1836,2022-01-27 15:00:00,2376,87.31040281854852,2022-01-27 15:00:00,27,4,1,2022
Merchant 2837,Location 2837,837,Retail,99.6010348998968,0.4974783808458732,0,1837,0,2223.166957758453,2024-04-16,Customer 1837,29,Address 1837,2022-01-23 07:00:00,2538,80.51907113899962,2022-01-23 07:00:00,23,3,1,2022
Merchant 2839,Location 2839,839,Retail,61.48927775680958,0.4176020357646357,0,1839,0,5856.0623617910405,2024-04-18,Customer 1839,18,Address 1839,2022-02-06 00:00:00,2163,19.35157808170657,2022-02-06 00:00:00,6,5,2,2022
Merchant 2841,Location 2841,841,Food,73.37717496183645,0.0747855233784414,0,1841,0,9319.481714172363,2024-04-20,Customer 1841,22,Address 1841,2022-01-05 18:00:00,2941,40.63979180497972,2022-01-05 18:00:00,5,1,1,2022
Merchant 2843,Location 2843,843,Travel,83.72095785936338,0.1773230833727871,0,1843,0,8695.442858310773,2024-04-22,Customer 1843,33,Address 1843,2022-02-04 01:00:00,2194,69.49314651509769,2022-02-04 01:00:00,4,5,2,2022
Merchant 2845,Location 2845,845,Food,20.48436998373161,0.4889847894407939,0,1845,0,9347.479356234926,2024-04-24,Customer 1845,24,Address 1845,2022-01-26 15:00:00,2951,40.83608859104079,2022-01-26 15:00:00,26,4,1,2022
Merchant 2848,Location 2848,848,Travel,85.33863254072617,0.8897842797188479,1,1848,0,2524.244090780498,2024-04-27,Customer 1848,63,Address 1848,2022-01-11 04:00:00,2872,66.64627231049542,2022-01-11 04:00:00,11,2,1,2022
Merchant 2848,Location 2848,848,Travel,85.33863254072617,0.8897842797188479,1,1848,0,2524.244090780498,2024-04-27,Customer 1848,63,Address 1848,2022-01-12 16:00:00,2714,10.802412944130907,2022-01-12 16:00:00,12,2,1,2022
Merchant 2851,Location 2851,851,Other,67.1044858578078,0.2945072141886865,0,1851,0,3527.228702949211,2024-04-30,Customer 1851,21,Address 1851,2022-01-20 21:00:00,2154,69.7694462534096,2022-01-20 21:00:00,20,3,1,2022
Merchant 2851,Location 2851,851,Other,67.1044858578078,0.2945072141886865,0,1851,0,3527.228702949211,2024-04-30,Customer 1851,21,Address 1851,2022-01-28 23:00:00,2240,95.16789027153231,2022-01-28 23:00:00,28,4,1,2022
Merchant 2853,Location 2853,853,Food,29.504580881467724,0.1283184045224797,0,1853,0,1767.822690779924,2024-05-02,Customer 1853,30,Address 1853,2022-01-25 05:00:00,2707,78.29820914461888,2022-01-25 05:00:00,25,4,1,2022
Merchant 2853,Location 2853,853,Food,29.504580881467724,0.1283184045224797,0,1853,0,1767.822690779924,2024-05-02,Customer 1853,30,Address 1853,2022-01-28 01:00:00,2813,62.48034582066848,2022-01-28 01:00:00,28,4,1,2022
Merchant 2854,Location 2854,854,Other,32.49797872494389,0.1946960489398977,0,1854,0,9960.172528289351,2024-05-03,Customer 1854,57,Address 1854,2022-01-01 17:00:00,2479,27.05493666999777,2022-01-01 17:00:00,1,52,1,2022
Merchant 2854,Location 2854,854,Other,32.49797872494389,0.1946960489398977,0,1854,0,9960.172528289351,2024-05-03,Customer 1854,57,Address 1854,2022-02-04 06:00:00,2013,61.03550802501376,2022-02-04 06:00:00,4,5,2,2022
Merchant 2855,Location 2855,855,Other,71.47864756056055,0.5940516898974921,0,1855,0,3104.726105653679,2024-05-04,Customer 1855,56,Address 1855,2022-01-16 11:00:00,2193,63.45304123221416,2022-01-16 11:00:00,16,2,1,2022
Merchant 2860,Location 2860,860,Retail,78.78711195110192,0.8305286093856156,0,1860,0,2424.450317394157,2024-05-09,Customer 1860,21,Address 1860,2022-01-09 03:00:00,2208,73.95115480743799,2022-01-09 03:00:00,9,1,1,2022
Merchant 2862,Location 2862,862,Travel,78.35691364656418,0.2645489490419127,0,1862,0,6507.032237116073,2024-05-11,Customer 1862,35,Address 1862,2022-01-21 07:00:00,2465,95.79803309772218,2022-01-21 07:00:00,21,3,1,2022
Merchant 2864,Location 2864,864,Other,16.135283289455028,0.5675590106862017,0,1864,0,2546.7251962058235,2024-05-13,Customer 1864,50,Address 1864,2022-01-16 00:00:00,2094,42.32811860407804,2022-01-16 00:00:00,16,2,1,2022
Merchant 2865,Location 2865,865,Online,66.87343909377753,0.5795883400986052,0,1865,0,4468.344079407905,2024-05-14,Customer 1865,45,Address 1865,2022-01-03 13:00:00,2234,66.56159118369223,2022-01-03 13:00:00,3,1,1,2022
